word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,overarcing_theme
uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1060666666666666,2,0,uk,0.0002078713968957,0.4860001779968491,0.0,"countries, cold, us, ussr, war"
defeat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.7234333333333334,6,1,defeat,0.0002078713968957,0.4860001779968491,0.0666666666666666,"countries, cold, us, ussr, war"
spheres,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.5084666666666666,7,1,spheres,0.0002078713968957,0.4860001779968491,0.0666666666666666,"countries, cold, us, ussr, war"
implications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.5216666666666666,12,1,implications,0.0002078713968957,0.4860001779968491,0.0,"countries, cold, us, ussr, war"
responsibility,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5468999999999999,14,1,responsibility,0.0002078713968957,0.4860001779968491,0.0666666666666666,"countries, cold, us, ussr, war"
down,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1255666666666667,4,1,down,0.0002078713968957,0.4860001779968491,0.2666666666666666,"countries, cold, us, ussr, war"
trying,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1497,6,1,trying,0.0002078713968957,0.4860001779968491,0.1333333333333333,"countries, cold, us, ussr, war"
establish,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1344,9,1,establish,0.0002078713968957,0.4860001779968491,0.0666666666666666,"countries, cold, us, ussr, war"
detail,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,6,1,detail,0.0002078713968957,0.4860001779968491,0.1333333333333333,"countries, cold, us, ussr, war"
if,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0.0409666666666666,2,1,if,0.0002078713968957,0.4860001779968491,0.1333333333333333,"countries, cold, us, ussr, war"
original,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.5313333333333333,8,1,original,0.0002078713968957,0.4860001779968491,0.1333333333333333,"countries, cold, us, ussr, war"
modern,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0643333333333333,6,1,modern,0.0002078713968957,0.4860001779968491,0.1333333333333333,"countries, cold, us, ussr, war"
providing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3843666666666667,9,1,providing,0.0002078713968957,0.4860001779968491,0.0666666666666666,"countries, cold, us, ussr, war"
decision,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0894666666666666,8,1,decision,0.0002078713968957,0.4860001779968491,0.0666666666666666,"countries, cold, us, ussr, war"
needs,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0832,5,1,needs,0.0002078713968957,0.4860001779968491,0.2,"countries, cold, us, ussr, war"
advanced,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0384666666666666,8,1,advanced,0.0002078713968957,0.4860001779968491,0.1333333333333333,"countries, cold, us, ussr, war"
mainly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.0649333333333333,6,1,mainly,0.0002078713968957,0.4860001779968491,0.0666666666666666,"countries, cold, us, ussr, war"
broke,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.5981333333333333,5,1,broke,0.0002078713968957,0.4860001779968491,0.1333333333333333,"countries, cold, us, ussr, war"
korea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.2725333333333333,5,1,korea,0.0002078713968957,0.4860001779968491,0.0666666666666666,"countries, cold, us, ussr, war"
coexistence,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6079333333333333,11,1,coexistence,0.0002078713968957,0.4860001779968491,0.0666666666666666,"countries, cold, us, ussr, war"
intensity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.4976666666666666,9,1,intensity,0.0002078713968957,0.4860001779968491,0.0666666666666666,"countries, cold, us, ussr, war"
unable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4485333333333334,6,1,unable,0.0002078713968957,0.4860001779968491,0.0666666666666666,"countries, cold, us, ussr, war"
opposed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1362999999999999,7,1,opposed,0.0002078713968957,0.4860001779968491,0.1333333333333333,"countries, cold, us, ussr, war"
journal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,7,1,journal,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
hot,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.84215,3,1,hot,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
trend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.5104500000000001,5,1,trend,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
polarization,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.5104500000000001,12,1,polarization,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
increases,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.632,9,1,increases,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
proliferation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.4906,13,1,proliferation,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
normal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.24695,6,1,normal,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
shake,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.74655,5,1,shake,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
opportunities,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.65855,13,1,opportunities,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
posters,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2422,7,1,posters,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
identity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0065,8,1,identity,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
exaggerated,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.2023,11,1,exaggerated,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
engaged,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.34995,7,1,engaged,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
psychological,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.15295,13,1,psychological,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
provoked,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.37495,8,1,provoked,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
decided,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.3853,7,1,decided,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
spring,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.1372,6,1,spring,0.0001385809312638,0.4412300856834651,0.2,"countries, cold, us, ussr, war"
management,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.6337,10,1,management,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
task,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0407499999999999,4,1,task,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
constantly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.1372,10,1,constantly,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
expanding,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.30465,9,1,expanding,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
purpose,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1947,7,1,purpose,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
establishing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.40605,12,1,establishing,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
adjustments,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0824,11,1,adjustments,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
concessions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.36755,11,1,concessions,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
shifts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.1631,6,1,shifts,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
respond,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.5836,7,1,respond,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
times,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.5984,5,1,times,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
spy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2294999999999999,3,1,spy,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
allowed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1818499999999999,7,1,allowed,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
aggression,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.8561,10,1,aggression,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
refrain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.1817499999999999,7,1,refrain,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
undermines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.7814,10,1,undermines,0.0001385809312638,0.4412300856834651,0.0,"countries, cold, us, ussr, war"
light,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.1639499999999999,5,1,light,0.0001385809312638,0.4412300856834651,0.2666666666666666,"countries, cold, us, ussr, war"
absolute,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.7242,8,1,absolute,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
targets,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.06255,7,1,targets,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
resolution,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.08025,10,1,resolution,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
followed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.21675,8,1,followed,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
longer,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.2535,6,1,longer,0.0001385809312638,0.4412300856834651,0.2,"countries, cold, us, ussr, war"
formulated,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.31495,10,1,formulated,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
circumstances,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.41695,13,1,circumstances,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
us',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.6729,3,1,us',0.0001385809312638,0.4412300856834651,0.0,"countries, cold, us, ussr, war"
rebuild,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.0907,7,1,rebuild,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
widespread,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.5931500000000001,10,1,widespread,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
displaced,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.79375,9,1,displaced,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
especially,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.05165,10,1,especially,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
sign,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.72565,4,1,sign,0.0001385809312638,0.4412300856834651,0.2,"countries, cold, us, ussr, war"
dictatorship,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.3818,12,1,dictatorship,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
endless,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0962,7,1,endless,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
posed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.06365,5,1,posed,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
future,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.41305,6,1,future,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
cannot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.25905,6,1,cannot,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
turning,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.696,7,1,turning,0.0001385809312638,0.4412300856834651,0.2,"countries, cold, us, ussr, war"
center,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.93885,6,1,center,0.0001385809312638,0.4412300856834651,0.2,"countries, cold, us, ussr, war"
destruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.39385,11,1,destruction,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
relied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1248,6,1,relied,0.0001385809312638,0.4412300856834651,0.0,"countries, cold, us, ussr, war"
damage,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.9325,6,1,damage,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
climax,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1471,6,1,climax,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
peak,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0257,4,1,peak,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
outside,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,7,1,outside,0.0001385809312638,0.4412300856834651,0.2,"countries, cold, us, ussr, war"
party's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2787,7,1,party's,0.0001385809312638,0.4412300856834651,0.0,"countries, cold, us, ussr, war"
threats,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.3964,7,1,threats,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
centralized,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.7699,11,1,centralized,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
trumanlibrary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,13,1,trumanlibrary,0.0001385809312638,0.4412300856834651,0.0,"countries, cold, us, ussr, war"
evolving,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0747,8,1,evolving,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
defensive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.0509,9,1,defensive,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
worsened,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.3559,8,1,worsened,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
tactical,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.3625,8,1,tactical,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
weaken,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0751999999999999,6,1,weaken,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
attack,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.4063,6,1,attack,0.0001385809312638,0.4412300856834651,0.2,"countries, cold, us, ussr, war"
temporarily,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.87635,11,1,temporarily,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
danger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.90445,6,1,danger,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
effectively,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.19785,11,1,effectively,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
real,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.63295,4,1,real,0.0001385809312638,0.4412300856834651,0.2,"countries, cold, us, ussr, war"
saw,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.34395,3,1,saw,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
violated,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.8351999999999999,8,1,violated,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.3987,13,1,organizations,0.0001385809312638,0.4412300856834651,0.0,"countries, cold, us, ussr, war"
multipolar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.45005,10,1,multipolar,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
liberal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.3454,7,1,liberal,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
regimes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.6908,7,1,regimes,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
mission,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.49365,7,1,mission,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
proposing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,9,1,proposing,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
guiding,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.064,7,1,guiding,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
address,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.3953,7,1,address,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
until,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,-0.72565,5,1,until,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
typical,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.3284,7,1,typical,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
germany's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.92655,9,1,germany's,0.0001385809312638,0.4412300856834651,0.0,"countries, cold, us, ussr, war"
complete,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.6564,8,1,complete,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
planned,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.29295,7,1,planned,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
modeled,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0827499999999999,7,1,modeled,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
russia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.3243,6,1,russia,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
opposition,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.32515,10,1,opposition,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
british,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.1088,7,1,british,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
demand,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.7895,6,1,demand,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
prosperous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.0088,10,1,prosperous,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
vacuum,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.6355,6,1,vacuum,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
ignore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.0829499999999999,6,1,ignore,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
discuss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.8316,7,1,discuss,0.0001385809312638,0.4412300856834651,0.0,"countries, cold, us, ussr, war"
combination,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2997,11,1,combination,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
tendencies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0386,10,1,tendencies,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
play,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.28555,4,1,play,0.0001385809312638,0.4412300856834651,0.2,"countries, cold, us, ussr, war"
severely,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.5129,8,1,severely,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
aid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.2997,3,1,aid,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
shape,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.43895,5,1,shape,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
measure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1215999999999999,7,1,measure,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
revolutionary,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.21075,13,1,revolutionary,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
counterattack,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.21075,13,1,counterattack,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
helped,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2997,6,1,helped,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
area,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.4253,4,1,area,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
primary,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2553,7,1,primary,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
prevent,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.2800499999999999,7,1,prevent,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
lead,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00835,4,1,lead,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
need,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1829,4,1,need,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
required,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.03635,8,1,required,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
strengthen,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.6059000000000001,10,1,strengthen,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
loans,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.2322499999999999,5,1,loans,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
guam,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.24695,4,1,guam,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
off,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.0613499999999999,3,1,off,0.0001385809312638,0.4412300856834651,0.1333333333333333,"countries, cold, us, ussr, war"
italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.61675,5,1,italy,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
fought,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.6403,6,1,fought,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
literature,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1806,10,1,literature,0.0001385809312638,0.4412300856834651,0.0666666666666666,"countries, cold, us, ussr, war"
