word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,log_relative_frequency,participation_score
xm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.607525,2,0,xm,2.9368618749807267e-06,-2.233284490203081,0.0
inline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.6746000000000001,6,0,intine,2.9368618749807267e-06,-2.233284490203081,0.0
lete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.4886,4,0,lee,2.9368618749807267e-06,-2.233284490203081,0.0
badal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.32505,5,0,baal,2.9368618749807267e-06,-2.233284490203081,0.0
achhe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5887249999999999,5,0,ache,2.9368618749807267e-06,-2.233284490203081,0.0
'chat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.22435,5,0,chat,2.9368618749807267e-06,-2.233284490203081,0.0
braindead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.3175,9,0,brain dead,2.9368618749807267e-06,-2.233284490203081,0.0
genration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.4569499999999999,9,0,generation,2.9368618749807267e-06,-2.233284490203081,0.0
dissapointed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.350975,12,0,disappointed,2.9368618749807267e-06,-2.233284490203081,0.0
thst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.1182,4,0,test,2.9368618749807267e-06,-2.233284490203081,0.0
chijo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.213475,5,0,chiro,2.9368618749807267e-06,-2.233284490203081,0.0
tougher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.210025,7,0,toughen,2.9368618749807267e-06,-2.233284490203081,0.0
kitne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5819000000000001,5,0,kite,2.9368618749807267e-06,-2.233284490203081,0.0
froud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.07085,5,0,foud,2.9368618749807267e-06,-2.233284490203081,0.0
reasearch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.75535,9,0,research,2.9368618749807267e-06,-2.233284490203081,0.0
explaination,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5256,12,0,explanation,2.9368618749807267e-06,-2.233284490203081,0.0
gt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.21665,2,0,gt,2.9368618749807267e-06,-2.233284490203081,0.0
lora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.49265,4,0,loa,2.9368618749807267e-06,-2.233284490203081,0.0
god's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.565625,5,0,gods,2.9368618749807267e-06,-2.233284490203081,0.0
esey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.543925,4,0,esky,2.9368618749807267e-06,-2.233284490203081,0.0
inquire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.75075,7,0,inquiry,2.9368618749807267e-06,-2.233284490203081,0.0
tumse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.073,5,0,tums,2.9368618749807267e-06,-2.233284490203081,0.0
vaisa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.278725,5,0,visa,2.9368618749807267e-06,-2.233284490203081,0.0
minimise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.024175,8,0,minimize,2.9368618749807267e-06,-2.233284490203081,0.0
su,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.532625,2,0,su,2.9368618749807267e-06,-2.233284490203081,0.0
germini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.7182,7,0,germin,2.9368618749807267e-06,-2.233284490203081,0.0
untrustable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.2435999999999999,11,0,uncrushable,2.9368618749807267e-06,-2.233284490203081,0.0
jisne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.3864000000000001,5,0,lisne,2.9368618749807267e-06,-2.233284490203081,0.0
banna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.10745,5,0,anna,2.9368618749807267e-06,-2.233284490203081,0.0
gork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-0.3467,4,0,fork,2.9368618749807267e-06,-2.233284490203081,0.0
karva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,-0.56325,5,0,kava,2.9368618749807267e-06,-2.233284490203081,0.0
interpreting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.46875,12,0,interpretting,2.9368618749807267e-06,-2.233284490203081,0.0
kyun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.3969749999999999,4,0,kyu,2.9368618749807267e-06,-2.233284490203081,0.0
iy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.18935,2,0,iy,2.9368618749807267e-06,-2.233284490203081,0.0
nowdays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.391475,7,0,nowadays,2.9368618749807267e-06,-2.233284490203081,0.0
pookie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5138,6,0,pokie,2.9368618749807267e-06,-2.233284490203081,0.0
ladki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.050125,5,0,ladkin,2.9368618749807267e-06,-2.233284490203081,0.0
pritty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.44535,6,0,pitty,2.9368618749807267e-06,-2.233284490203081,0.0
smartness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.67955,9,0,smarties,2.9368618749807267e-06,-2.233284490203081,0.0
vibing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5625249999999999,6,0,viking,2.9368618749807267e-06,-2.233284490203081,0.0
suffered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.712725,8,0,sufferer,2.9368618749807267e-06,-2.233284490203081,0.0
arish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.9369,5,0,aris,2.9368618749807267e-06,-2.233284490203081,0.0
tution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5435000000000001,6,0,turion,2.9368618749807267e-06,-2.233284490203081,0.0
bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.6179,2,0,bh,2.9368618749807267e-06,-2.233284490203081,0.0
milte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.579125,5,0,milt,2.9368618749807267e-06,-2.233284490203081,0.0
veryy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.442275,5,0,very,2.9368618749807267e-06,-2.233284490203081,0.0
insan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.350375,5,0,incan,2.9368618749807267e-06,-2.233284490203081,0.0
ew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.201075,2,0,ew,2.9368618749807267e-06,-2.233284490203081,0.0
hamesa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.046125,6,0,hames,2.9368618749807267e-06,-2.233284490203081,0.0
mn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.305075,2,0,mn,2.9368618749807267e-06,-2.233284490203081,0.0
kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.153825,2,0,kg,2.9368618749807267e-06,-2.233284490203081,0.0
nikal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.0648,5,0,nival,2.9368618749807267e-06,-2.233284490203081,0.0
batati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.395425,6,0,batata,2.9368618749807267e-06,-2.233284490203081,0.0
utilise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5874250000000001,7,0,utilize,2.9368618749807267e-06,-2.233284490203081,0.0
bogged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.2275,6,0,dogged,2.9368618749807267e-06,-2.233284490203081,0.0
mujha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.491075,5,0,mutha,2.9368618749807267e-06,-2.233284490203081,0.0
husband's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.482075,9,0,husbands,2.9368618749807267e-06,-2.233284490203081,0.0
ct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,2,0,ct,2.9368618749807267e-06,-2.233284490203081,0.0
tricked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.325125,7,0,ricked,2.9368618749807267e-06,-2.233284490203081,0.0
kerta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.5061,5,0,kera,2.9368618749807267e-06,-2.233284490203081,0.0
copoilt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.775425,7,0,copoint,2.9368618749807267e-06,-2.233284490203081,0.0
aahe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.355575,4,0,aah,2.9368618749807267e-06,-2.233284490203081,0.0
pantagon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.309525,8,0,pentagon,2.9368618749807267e-06,-2.233284490203081,0.0
quran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.120825,5,0,qiran,2.9368618749807267e-06,-2.233284490203081,0.0
mangta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.1198749999999999,6,0,manta,2.9368618749807267e-06,-2.233284490203081,0.0
'scroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.604825,7,0,scroll,2.9368618749807267e-06,-2.233284490203081,0.0
chat's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.334525,6,0,chats,2.9368618749807267e-06,-2.233284490203081,0.0
tarif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.380425,5,0,taif,2.9368618749807267e-06,-2.233284490203081,0.0
creater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.263325,7,0,create,2.9368618749807267e-06,-2.233284490203081,0.0
ik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.4212999999999999,2,0,ik,2.9368618749807267e-06,-2.233284490203081,0.0
sponsoring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.330075,10,0,sponsorring,2.9368618749807267e-06,-2.233284490203081,0.0
batate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0181,6,0,batata,2.9368618749807267e-06,-2.233284490203081,0.0
bestt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.2176999999999999,5,0,best,2.9368618749807267e-06,-2.233284490203081,0.0
noice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.1861499999999999,5,0,nice,2.9368618749807267e-06,-2.233284490203081,0.0
awaiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.6149749999999999,8,0,waiting,2.9368618749807267e-06,-2.233284490203081,0.0
lagte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5265500000000001,5,0,late,2.9368618749807267e-06,-2.233284490203081,0.0
kahta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.2153499999999999,5,0,kata,2.9368618749807267e-06,-2.233284490203081,0.0
dobara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0201999999999999,6,0,dobra,2.9368618749807267e-06,-2.233284490203081,0.0
woow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5225,4,0,wow,2.9368618749807267e-06,-2.233284490203081,0.0
whoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.520125,4,0,who,2.9368618749807267e-06,-2.233284490203081,0.0
bhasha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-0.14985,6,0,basha,2.9368618749807267e-06,-2.233284490203081,0.0
families,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.28695,8,0,fam'lies,2.9368618749807267e-06,-2.233284490203081,0.0
subpar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0259249999999999,6,0,subpart,2.9368618749807267e-06,-2.233284490203081,0.0
reframe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.243825,7,0,reframer,2.9368618749807267e-06,-2.233284490203081,0.0
shabd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0078,5,0,shad,2.9368618749807267e-06,-2.233284490203081,0.0
tw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.481825,2,0,tw,2.9368618749807267e-06,-2.233284490203081,0.0
limit',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.00885,6,0,limit,2.9368618749807267e-06,-2.233284490203081,0.0
respon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.234975,6,0,respond,2.9368618749807267e-06,-2.233284490203081,0.0
bl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.9299,2,0,bl,2.9368618749807267e-06,-2.233284490203081,0.0
unistalling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.226525,11,0,unstapling,2.9368618749807267e-06,-2.233284490203081,0.0
amaizing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.799725,8,0,amazing,2.9368618749807267e-06,-2.233284490203081,0.0
aane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.2209749999999999,4,0,ane,2.9368618749807267e-06,-2.233284490203081,0.0
somtimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.2358249999999999,8,0,sometimes,2.9368618749807267e-06,-2.233284490203081,0.0
sabke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,-0.5926,5,0,sake,2.9368618749807267e-06,-2.233284490203081,0.0
bakwash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.439,7,0,backwash,2.9368618749807267e-06,-2.233284490203081,0.0
vocab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.19235,5,0,vocal,2.9368618749807267e-06,-2.233284490203081,0.0
tommorow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.125775,8,0,tomorrow,2.9368618749807267e-06,-2.233284490203081,0.0
approx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.64785,6,0,appro,2.9368618749807267e-06,-2.233284490203081,0.0
aisi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.228125,4,0,ais,2.9368618749807267e-06,-2.233284490203081,0.0
maintance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.6453500000000001,9,0,laitance,2.9368618749807267e-06,-2.233284490203081,0.0
wannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.10825,6,0,wangan,2.9368618749807267e-06,-2.233284490203081,0.0
damm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.38905,4,0,dam,2.9368618749807267e-06,-2.233284490203081,0.0
ppts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.60155,4,0,pptp,2.9368618749807267e-06,-2.233284490203081,0.0
sued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.483975,4,0,sud,2.9368618749807267e-06,-2.233284490203081,0.0
wildest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.884675,7,0,widest,2.9368618749807267e-06,-2.233284490203081,0.0
ls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.729375,2,0,ls,2.9368618749807267e-06,-2.233284490203081,0.0
muji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.9628,4,0,fuji,2.9368618749807267e-06,-2.233284490203081,0.0
discusses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.13155,9,0,discuses,2.9368618749807267e-06,-2.233284490203081,0.0
image's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.075025,7,0,images,2.9368618749807267e-06,-2.233284490203081,0.0
sariga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.15685,6,0,saiga,2.9368618749807267e-06,-2.233284490203081,0.0
jwab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,4,0,jab,2.9368618749807267e-06,-2.233284490203081,0.0
wrong',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.1166499999999999,6,0,wrong,2.9368618749807267e-06,-2.233284490203081,0.0
curating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5772999999999999,8,0,crating,2.9368618749807267e-06,-2.233284490203081,0.0
bhul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.147525,4,0,shul,2.9368618749807267e-06,-2.233284490203081,0.0
bharat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.6298,6,0,bharal,2.9368618749807267e-06,-2.233284490203081,0.0
bp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.1599499999999999,2,0,bp,2.9368618749807267e-06,-2.233284490203081,0.0
yahut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.2646,5,0,bahut,2.9368618749807267e-06,-2.233284490203081,0.0
yarr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.467875,4,0,darr,2.9368618749807267e-06,-2.233284490203081,0.0
kids',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.13135,5,0,kids,2.9368618749807267e-06,-2.233284490203081,0.0
how's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.765625,5,0,hows,2.9368618749807267e-06,-2.233284490203081,0.0
bnao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5332250000000001,4,0,bna,2.9368618749807267e-06,-2.233284490203081,0.0
perflexity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.150275,10,0,perplexity,2.9368618749807267e-06,-2.233284490203081,0.0
samjhata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.64115,8,0,samhita,2.9368618749807267e-06,-2.233284490203081,0.0
assistent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.647625,9,0,assistant,2.9368618749807267e-06,-2.233284490203081,0.0
karlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-0.174525,5,0,karoo,2.9368618749807267e-06,-2.233284490203081,0.0
maintainance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.598075,12,0,maintenance,2.9368618749807267e-06,-2.233284490203081,0.0
primium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1341,7,0,præmium,2.2026464062355453e-06,-2.283721559591693,0.0
jayda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3885333333333333,5,0,sayda,2.2026464062355453e-06,-2.283721559591693,0.0
inse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2906666666666667,4,0,ins,2.2026464062355453e-06,-2.283721559591693,0.0
apologise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.0972,9,0,apologie,2.2026464062355453e-06,-2.283721559591693,0.0
lifee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4039666666666666,5,0,life,2.2026464062355453e-06,-2.283721559591693,0.0
redoing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.5391333333333334,7,0,reding,2.2026464062355453e-06,-2.283721559591693,0.0
faking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.276,6,0,fading,2.2026464062355453e-06,-2.283721559591693,0.0
beleive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5562333333333334,7,0,belive,2.2026464062355453e-06,-2.283721559591693,0.0
'yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3667333333333333,4,0,yes,2.2026464062355453e-06,-2.283721559591693,0.0
aj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3768,2,0,aj,2.2026464062355453e-06,-2.283721559591693,0.0
lf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2865999999999999,2,0,lf,2.2026464062355453e-06,-2.283721559591693,0.0
ollama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.9036,6,0,llama,2.2026464062355453e-06,-2.283721559591693,0.0
kindest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5553,7,0,kindes,2.2026464062355453e-06,-2.283721559591693,0.0
xa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.9412,2,0,xa,2.2026464062355453e-06,-2.283721559591693,0.0
copi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7305,4,0,cop,2.2026464062355453e-06,-2.283721559591693,0.0
signin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2158,6,0,lignin,2.2026464062355453e-06,-2.283721559591693,0.0
ayat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-0.7963999999999999,4,0,yat,2.2026464062355453e-06,-2.283721559591693,0.0
acurate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5512333333333334,7,0,aurate,2.2026464062355453e-06,-2.283721559591693,0.0
kadam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1339666666666666,5,0,adam,2.2026464062355453e-06,-2.283721559591693,0.0
devil's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0016666666666666,7,0,devils,2.2026464062355453e-06,-2.283721559591693,0.0
waqt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1027666666666666,4,0,wat,2.2026464062355453e-06,-2.283721559591693,0.0
plateform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2176,9,0,platform,2.2026464062355453e-06,-2.283721559591693,0.0
selectable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0674333333333333,10,0,delectable,2.2026464062355453e-06,-2.283721559591693,0.0
humanised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5422,9,0,humaniser,2.2026464062355453e-06,-2.283721559591693,0.0
frustating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6965333333333333,10,0,frustrating,2.2026464062355453e-06,-2.283721559591693,0.0
bater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6305999999999999,5,0,bate,2.2026464062355453e-06,-2.283721559591693,0.0
chnage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.2536,6,0,change,2.2026464062355453e-06,-2.283721559591693,0.0
kolar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-0.3626,5,0,kola,2.2026464062355453e-06,-2.283721559591693,0.0
begining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3646666666666666,8,0,begiving,2.2026464062355453e-06,-2.283721559591693,0.0
mahine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1339666666666666,6,0,maine,2.2026464062355453e-06,-2.283721559591693,0.0
shareing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2061,8,0,sharing,2.2026464062355453e-06,-2.283721559591693,0.0
raho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1589,4,0,rho,2.2026464062355453e-06,-2.283721559591693,0.0
ev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6950666666666666,2,0,ev,2.2026464062355453e-06,-2.283721559591693,0.0
ncert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.0791999999999999,5,0,cert,2.2026464062355453e-06,-2.283721559591693,0.0
didi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3137333333333333,4,0,did,2.2026464062355453e-06,-2.283721559591693,0.0
rply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.2664999999999999,4,0,ply,2.2026464062355453e-06,-2.283721559591693,0.0
ws,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0912,2,0,ws,2.2026464062355453e-06,-2.283721559591693,0.0
lacked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4258333333333333,6,0,laced,2.2026464062355453e-06,-2.283721559591693,0.0
bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7824,2,0,bf,2.2026464062355453e-06,-2.283721559591693,0.0
copilet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.8905,7,0,copilot,2.2026464062355453e-06,-2.283721559591693,0.0
sorani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6597,6,0,soprani,2.2026464062355453e-06,-2.283721559591693,0.0
hat's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6711999999999999,5,0,hats,2.2026464062355453e-06,-2.283721559591693,0.0
elevates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8672000000000001,8,0,elevated,2.2026464062355453e-06,-2.283721559591693,0.0
shuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1930666666666667,5,0,shura,2.2026464062355453e-06,-2.283721559591693,0.0
again',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.3315333333333334,6,0,again,2.2026464062355453e-06,-2.283721559591693,0.0
assitant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4773666666666667,8,0,assistant,2.2026464062355453e-06,-2.283721559591693,0.0
whomever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1209666666666666,8,0,whoever,2.2026464062355453e-06,-2.283721559591693,0.0
leveled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.789,7,0,beveled,2.2026464062355453e-06,-2.283721559591693,0.0
defferent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.6706,9,0,efferent,2.2026464062355453e-06,-2.283721559591693,0.0
sonet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8224,5,0,sone,2.2026464062355453e-06,-2.283721559591693,0.0
xbox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.3115,4,0,box,2.2026464062355453e-06,-2.283721559591693,0.0
lile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1153666666666666,4,0,lie,2.2026464062355453e-06,-2.283721559591693,0.0
month's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0751333333333333,7,0,months,2.2026464062355453e-06,-2.283721559591693,0.0
arose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6012,5,0,arse,2.2026464062355453e-06,-2.283721559591693,0.0
suggetions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.3039333333333333,10,0,suggestion,2.2026464062355453e-06,-2.283721559591693,0.0
