word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,open_count,closed_count,word_length,vowel_count,class_type,is_short,has_apostrophe,is_alpha,unique_char_ratio,weighted_sentiment
hadn't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.380488888888889,6,1,hadn't,1.321587843741327e-05,0.6226511014835566,0.0,0,0,6,1,ambiguous,False,True,False,1.0,0.760977777777778
jai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0.5970944444444445,3,1,jai,1.321587843741327e-05,0.6226511014835566,0.0,0,0,3,2,ambiguous,True,False,True,1.0,1.194188888888889
feb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.1226166666666666,3,1,feb,1.321587843741327e-05,0.6226511014835566,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.2452333333333332
newer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.4693944444444444,5,0,neer,1.321587843741327e-05,0.6226511014835566,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.9387888888888888
kai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0.2348444444444444,3,1,kai,1.321587843741327e-05,0.6226511014835566,0.0,0,0,3,2,ambiguous,True,False,True,1.0,0.4696888888888888
krta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.1796777777777777,4,0,kota,1.321587843741327e-05,0.6226511014835566,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.3593555555555554
gud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0.3433,3,1,gud,1.321587843741327e-05,0.6226511014835566,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.6866
sawal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0.2162444444444444,5,0,sawan,1.321587843741327e-05,0.6226511014835566,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.4324888888888888
hamen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0.5663166666666668,5,0,hame,1.321587843741327e-05,0.6226511014835566,0.0,0,0,5,2,ambiguous,False,False,True,1.0,1.1326333333333336
redacted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0.2631,8,0,reacted,1.321587843741327e-05,0.6226511014835566,0.0,0,0,8,3,ambiguous,False,False,True,0.75,0.5262
claudes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.4179055555555556,7,0,clades,1.321587843741327e-05,0.6226511014835566,0.0,0,0,7,3,ambiguous,False,False,True,1.0,0.8358111111111112
karti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0.4395777777777778,5,0,kati,1.321587843741327e-05,0.6226511014835566,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.8791555555555556
baki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0.1732333333333333,4,0,bai,1.321587843741327e-05,0.6226511014835566,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.3464666666666666
stupidest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,-0.6516722222222222,9,1,stupidest,1.321587843741327e-05,0.6226511014835566,0.0,0,0,9,3,ambiguous,False,False,True,0.7777777777777778,-1.3033444444444444
soooo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.6855722222222221,5,1,soooo,1.321587843741327e-05,0.6226511014835566,0.0,0,0,5,4,ambiguous,False,False,True,0.4,1.3711444444444443
strategies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.7224823529411765,10,0,strategics,1.2481662968668089e-05,0.6195156162140293,0.0,0,0,10,4,ambiguous,False,False,True,0.7,1.444964705882353
hii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0.1840999999999999,3,1,hii,1.2481662968668089e-05,0.6195156162140293,0.0,0,0,3,2,ambiguous,True,False,True,0.6666666666666666,0.3681999999999998
bina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,-0.0567411764705882,4,0,bna,1.2481662968668089e-05,0.6195156162140293,0.0,0,0,4,2,ambiguous,True,False,True,1.0,-0.1134823529411764
mila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0.1782411764705882,4,0,mil,1.2481662968668089e-05,0.6195156162140293,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.3564823529411764
altman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.0418294117647058,6,0,atman,1.2481662968668089e-05,0.6195156162140293,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,0.0836588235294116
af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.1780117647058823,2,0,af,1.2481662968668089e-05,0.6195156162140293,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.3560235294117646
bloatware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,-0.3476647058823529,9,0,flatware,1.2481662968668089e-05,0.6195156162140293,0.0,0,0,9,4,ambiguous,False,False,True,0.8888888888888888,-0.6953294117647058
delivered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.5575882352941177,9,0,deliverer,1.2481662968668089e-05,0.6195156162140293,0.0,0,0,9,4,ambiguous,False,False,True,0.6666666666666666,1.1151764705882354
cloude,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0.4729411764705883,6,0,loude,1.2481662968668089e-05,0.6195156162140293,0.0,0,0,6,3,ambiguous,False,False,True,1.0,0.9458823529411766
ect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0.4478823529411764,3,1,ect,1.2481662968668089e-05,0.6195156162140293,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.8957647058823528
chahta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0.0360705882352941,6,0,chaeta,1.2481662968668089e-05,0.6195156162140293,0.0,0,0,6,2,ambiguous,False,False,True,0.6666666666666666,0.0721411764705882
verry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0.4593588235294117,5,0,very,1.2481662968668089e-05,0.6195156162140293,0.0,0,0,5,1,ambiguous,False,False,True,0.8,0.9187176470588234
nah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.19549375,3,1,nah,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.3909875
infact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.6790750000000001,6,0,infant,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,6,2,ambiguous,False,False,True,1.0,1.3581500000000002
purchasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.2194749999999999,10,1,purchasing,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,10,3,ambiguous,False,False,True,1.0,0.4389499999999998
wi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.2308624999999999,2,0,wi,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.4617249999999998
gaye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.3749999999999999,4,0,gay,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.7499999999999998
docx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.33223125,4,0,doc,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.6644625
roblox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0.2532312499999999,6,1,roblox,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,0.5064624999999998
troubleshoot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.29199375,12,0,trouble-shoot,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,12,5,ambiguous,False,False,True,0.75,0.5839875
attachments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0.4269499999999999,11,1,attachments,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,11,3,ambiguous,False,False,True,0.7272727272727273,0.8538999999999998
bixby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0.38815625,5,0,bilby,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,5,1,ambiguous,False,False,True,0.8,0.7763125
veo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0.4241125,3,1,veo,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,3,2,ambiguous,True,False,True,1.0,0.848225
pta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,-0.0346374999999999,3,1,pta,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,3,1,ambiguous,True,False,True,1.0,-0.0692749999999998
diye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0.155625,4,0,dye,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.31125
would've,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.55181875,8,0,would-be,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,8,3,ambiguous,False,True,False,1.0,1.1036375
naam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0.47598125,4,0,aam,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.9519625
awsome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.44830625,6,0,awesome,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,6,3,ambiguous,False,False,True,1.0,0.8966125
chal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0.02194375,4,0,cal,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.0438875
theek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0.15716875,5,0,thee,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.3143375
pucho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.21008125,5,1,pucho,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.4201625
stronger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.61518125,8,0,stringer,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,8,2,ambiguous,False,False,True,0.875,1.2303625
cites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.56261875,5,0,cits,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,5,2,ambiguous,False,False,True,1.0,1.1252375
scammed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,-0.0326312499999999,7,0,scamped,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,7,2,ambiguous,False,False,True,0.8571428571428571,-0.0652624999999998
sooooo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.3998,6,1,sooooo,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,6,5,ambiguous,False,False,True,0.3333333333333333,0.7996
badiya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.0836499999999999,6,1,badiya,1.1747447499922908e-05,0.6161216046825284,0.0,0,0,6,3,ambiguous,False,False,True,0.8333333333333334,0.1672999999999998
aapke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0.3195666666666666,5,1,aapke,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,5,3,ambiguous,False,False,True,0.8,0.6391333333333332
attempting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,-0.17684,10,1,attempting,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,10,3,ambiguous,False,False,True,0.8,-0.35368
poochh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0.2870266666666667,6,0,pooch,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,6,2,ambiguous,False,False,True,0.6666666666666666,0.5740533333333334
gya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,-0.0129666666666666,3,1,gya,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,3,1,ambiguous,True,False,True,1.0,-0.0259333333333332
veri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0.8583200000000003,4,0,ver,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,4,2,ambiguous,True,False,True,1.0,1.7166400000000006
gboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,-0.0489666666666666,6,0,board,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,6,2,ambiguous,False,False,True,1.0,-0.0979333333333332
relatable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.3903133333333333,9,1,relatable,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,9,4,ambiguous,False,False,True,0.6666666666666666,0.7806266666666666
bestest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.59406,7,1,bestest,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,7,2,ambiguous,False,False,True,0.5714285714285714,1.18812
jaisa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0.0679133333333333,5,0,paisa,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,5,3,ambiguous,False,False,True,0.8,0.1358266666666666
perplexitys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.4831533333333332,11,1,perplexitys,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,11,3,ambiguous,False,False,True,0.8181818181818182,0.9663066666666664
writings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.4698333333333332,8,1,writings,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,8,2,ambiguous,False,False,True,0.875,0.9396666666666664
chartgpt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0.38228,8,0,chartist,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,8,1,ambiguous,False,False,True,0.875,0.76456
matlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0.3923,6,1,matlab,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,0.7846
pura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0.1584533333333333,4,0,pua,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.3169066666666666
hona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0.2008333333333333,4,0,hna,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.4016666666666666
safer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.8051999999999999,5,0,safe,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,5,2,ambiguous,False,False,True,1.0,1.6103999999999998
qwen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0.6627666666666666,4,0,wen,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,4,1,ambiguous,True,False,True,1.0,1.3255333333333332
citing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.3655799999999999,6,0,miting,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,0.7311599999999998
iski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.2746266666666666,4,0,ski,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.5492533333333331
whom,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15,13,0.5510266666666668,4,1,whom,1.1013232031177723e-05,0.6124288945957818,0.1333333333333333,0,1,4,1,ambiguous,True,False,True,1.0,1.1020533333333336
worlds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.6663666666666667,6,1,worlds,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,6,1,ambiguous,False,False,True,1.0,1.3327333333333333
infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.44786,8,0,infinite,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,8,3,ambiguous,False,False,True,0.625,0.89572
hahaha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.6622,6,1,hahaha,1.1013232031177723e-05,0.6124288945957818,0.0,0,0,6,3,ambiguous,False,False,True,0.3333333333333333,1.3244
qualities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.6861571428571429,9,0,dualities,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,9,5,ambiguous,False,False,True,0.8888888888888888,1.3723142857142858
bolta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0.0746999999999999,5,0,bola,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.1493999999999998
youve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0.7283571428571428,5,1,you've,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,5,3,ambiguous,False,False,True,1.0,1.4567142857142856
aswell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.2581071428571428,6,0,swell,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,0.5162142857142856
meh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,-0.0287999999999999,3,1,meh,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,3,1,ambiguous,True,False,True,1.0,-0.0575999999999998
person's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.5853,8,0,persons,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,8,2,ambiguous,False,True,False,0.875,1.1706
shall,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,14,0.6897571428571428,5,1,shall,1.0279016562432543e-05,0.6083877907186052,0.0666666666666666,0,0,5,1,ambiguous,False,False,True,0.8,1.3795142857142857
agi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0.1434214285714286,3,1,agi,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,3,2,ambiguous,True,False,True,1.0,0.2868428571428572
lmao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.4088928571428572,4,0,mao,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.8177857142857144
aaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.2298285714285714,4,0,aya,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,4,3,ambiguous,True,False,True,0.5,0.4596571428571428
muje,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,-0.0602214285714285,4,0,muse,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,4,2,ambiguous,True,False,True,1.0,-0.120442857142857
genrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0.5980714285714285,7,0,generate,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,1.196142857142857
ve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.2315642857142857,2,0,ve,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.4631285714285714
someone's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.4480428571428572,9,0,someones,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,9,4,ambiguous,False,True,False,0.6666666666666666,0.8960857142857144
thodi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0.2907428571428571,5,0,tholi,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.5814857142857142
texting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0.3394285714285714,7,0,testing,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,7,2,ambiguous,False,False,True,0.8571428571428571,0.6788571428571428
goodness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0.7596357142857142,8,0,goodnesse,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,8,3,ambiguous,False,False,True,0.75,1.5192714285714284
preplexity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0.3466857142857144,10,0,perplexity,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,10,3,ambiguous,False,False,True,0.8,0.6933714285714287
hes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0.1699357142857142,3,1,hes,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.3398714285714284
duniya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.4269785714285715,6,1,duniya,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,6,3,ambiguous,False,False,True,1.0,0.853957142857143
dost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0.1362071428571428,4,0,dot,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.2724142857142856
hyper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.5353285714285716,5,0,hype,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,5,1,ambiguous,False,False,True,1.0,1.0706571428571432
krna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.2492714285714286,4,0,rna,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.4985428571428572
bestfriend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0.6050571428571428,10,0,best friend,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,10,3,ambiguous,False,False,True,0.9,1.2101142857142857
jisse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0.1054285714285714,5,0,jesse,1.0279016562432543e-05,0.6083877907186052,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.2108571428571428
openai's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.4706846153846155,8,1,openai's,9.54480109368736e-06,0.6039359308784116,0.0,0,0,8,4,ambiguous,False,True,False,1.0,0.941369230769231
goated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.3174615384615385,6,0,gated,9.54480109368736e-06,0.6039359308784116,0.0,0,0,6,3,ambiguous,False,False,True,1.0,0.634923076923077
curated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.5318076923076924,7,0,curate,9.54480109368736e-06,0.6039359308784116,0.0,0,0,7,3,ambiguous,False,False,True,1.0,1.0636153846153849
dosent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.4103076923076922,6,0,docent,9.54480109368736e-06,0.6039359308784116,0.0,0,0,6,2,ambiguous,False,False,True,1.0,0.8206153846153844
colours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0.6477076923076924,7,1,colours,9.54480109368736e-06,0.6039359308784116,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,1.2954153846153849
usse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.3562307692307692,4,0,use,9.54480109368736e-06,0.6039359308784116,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.7124615384615384
hamari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0.4327307692307692,6,1,hamari,9.54480109368736e-06,0.6039359308784116,0.0,0,0,6,3,ambiguous,False,False,True,0.8333333333333334,0.8654615384615384
chatgp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0.3791076923076923,6,1,chatgp,9.54480109368736e-06,0.6039359308784116,0.0,0,0,6,1,ambiguous,False,False,True,1.0,0.7582153846153846
saath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0.4800692307692308,5,0,swath,9.54480109368736e-06,0.6039359308784116,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.9601384615384616
banata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.5188692307692307,6,0,banat,9.54480109368736e-06,0.6039359308784116,0.0,0,0,6,3,ambiguous,False,False,True,0.6666666666666666,1.0377384615384615
upto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.3927384615384616,4,0,unto,9.54480109368736e-06,0.6039359308784116,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.7854769230769232
theyre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.0705230769230769,6,1,they're,9.54480109368736e-06,0.6039359308784116,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,0.1410461538461538
frustrates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,-0.2867307692307692,10,1,frustrates,9.54480109368736e-06,0.6039359308784116,0.0,0,0,10,3,ambiguous,False,False,True,0.7,-0.5734615384615384
children's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0.6970769230769231,10,1,children's,9.54480109368736e-06,0.6039359308784116,0.0,0,0,10,2,ambiguous,False,True,False,1.0,1.3941538461538463
otp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,-0.4386692307692307,3,1,otp,9.54480109368736e-06,0.6039359308784116,0.0,0,0,3,1,ambiguous,True,False,True,1.0,-0.8773384615384614
aka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0.3327384615384615,3,1,aka,9.54480109368736e-06,0.6039359308784116,0.0,0,0,3,2,ambiguous,True,False,True,0.6666666666666666,0.665476923076923
microsoft's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.1985615384615384,11,0,microsofts,9.54480109368736e-06,0.6039359308784116,0.0,0,0,11,3,ambiguous,False,True,False,0.8181818181818182,0.3971230769230768
kyon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,-0.0604846153846153,4,0,yon,9.54480109368736e-06,0.6039359308784116,0.0,0,0,4,1,ambiguous,True,False,True,1.0,-0.1209692307692306
chromebook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0.3753615384615384,10,1,chromebook,9.54480109368736e-06,0.6039359308784116,0.0,0,0,10,4,ambiguous,False,False,True,0.8,0.7507230769230768
faltu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,-0.0355384615384615,5,0,falt,9.54480109368736e-06,0.6039359308784116,0.0,0,0,5,2,ambiguous,False,False,True,1.0,-0.071076923076923
goto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.6233307692307691,4,0,gto,9.54480109368736e-06,0.6039359308784116,0.0,0,0,4,2,ambiguous,True,False,True,0.75,1.2466615384615383
tarike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0.3051923076923076,6,0,trike,9.54480109368736e-06,0.6039359308784116,0.0,0,0,6,3,ambiguous,False,False,True,1.0,0.6103846153846152
humko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0.0963461538461538,5,1,humko,9.54480109368736e-06,0.6039359308784116,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.1926923076923076
they'll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.3662384615384615,7,1,they'll,9.54480109368736e-06,0.6039359308784116,0.0,0,0,7,1,ambiguous,False,True,False,0.8571428571428571,0.732476923076923
