word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,open_count,closed_count,word_length,vowel_count,class_type,is_short,has_apostrophe,is_alpha,unique_char_ratio,weighted_sentiment,actual,predicted,actual_label,predicted_label,prob_closed,prob_open,prob_ambiguous,final_prediction,certainty,final_actual
courses,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4788888888888888,7,1,courses,6.607939218706635e-06,0.5800052903735844,0.1333333333333333,2,0,7,3,open,False,False,True,0.8571428571428571,0.9577777777777776,open,open,open,open,0.03382194941041549,0.5349294365412481,0.4312486140483331,open,0.5349294365412481,open
abusing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.0729333333333333,7,1,abusing,4.405292812471091e-06,0.5496051325127768,0.0666666666666666,1,0,7,3,open,False,False,True,1.0,-0.1458666666666666,open,open,open,open,0.015457877890237816,0.5350567521357785,0.4494853699739814,open,0.5350567521357785,open
smallest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4760285714285714,8,1,smallest,5.139508281216272e-06,0.5617012295157272,0.0666666666666666,1,0,8,2,open,False,False,True,0.75,0.9520571428571428,open,open,open,open,0.03221532391121511,0.5352113429751891,0.4325733331135923,open,0.5352113429751891,open
engineered,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0604599999999999,10,1,engineered,3.671077343725909e-06,0.5343829898349378,0.0666666666666666,1,0,10,5,open,False,False,True,0.6,0.1209199999999998,open,open,open,open,0.00906583341688402,0.5352217190202501,0.4557124475628634,open,0.5352217190202501,open
suited,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.6386999999999998,6,1,suited,7.342154687451817e-06,0.5871908758202614,0.1333333333333333,2,0,6,3,open,False,False,True,1.0,1.2773999999999996,open,open,open,open,0.008586112335489109,0.5352359286825022,0.45617795898200814,open,0.5352359286825022,open
lectures,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.1944454545454545,8,1,lectures,8.076370156197e-06,0.5934578873666095,0.1333333333333333,2,0,8,3,open,False,False,True,0.875,0.388890909090909,open,open,open,open,0.033099054144340403,0.5354146730075126,0.43148627284814295,open,0.5354146730075126,open
cooldown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0.2327142857142857,8,1,cooldown,1.0279016562432543e-05,0.6083877907186052,0.0666666666666666,1,0,8,3,open,False,False,True,0.75,0.4654285714285714,open,open,open,open,0.03225198690728594,0.5354164607776295,0.4323315523150805,open,0.5354164607776295,open
scary,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0.3101172413793103,5,1,scary,2.1292248593610268e-05,0.6465873928647587,0.0666666666666666,1,0,5,1,open,False,False,True,1.0,0.6202344827586206,open,ambiguous,open,ambiguous,0.06695423484298431,0.397502458723725,0.5355433064332916,open,0.5355433064332916,open
inaccuracy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0387599999999999,10,1,inaccuracy,3.671077343725909e-06,0.5343829898349378,0.0666666666666666,1,0,10,4,open,False,False,True,0.7,0.0775199999999998,open,open,open,open,0.006368787495352471,0.5355895445633369,0.45804166794130824,open,0.5355895445633369,open
believer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.45454,8,1,believer,3.671077343725909e-06,0.5343829898349378,0.0666666666666666,1,0,8,4,open,False,False,True,0.75,0.90908,open,open,open,open,0.0351417851621294,0.5356596723047368,0.4291985425331305,open,0.5356596723047368,open
ful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,0.5752735294117648,3,1,ful,2.4963325937336177e-05,0.6537774330630485,0.0,0,0,3,1,ambiguous,True,False,True,1.0,1.1505470588235296,ambiguous,ambiguous,ambiguous,ambiguous,0.02058353131293274,0.44374143465958343,0.5356750340274848,open,0.5356750340274848,open
mentally,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,20,0.27023,8,1,mentally,1.4684309374903634e-05,0.6282723810177272,0.0666666666666666,1,0,8,2,open,False,False,True,0.875,0.54046,open,open,open,open,0.03924283332223243,0.5357841017929164,0.42497306488484754,open,0.5357841017929164,open
publicly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0542333333333333,8,1,publicly,4.405292812471091e-06,0.5496051325127768,0.0666666666666666,1,0,8,2,open,False,False,True,0.875,0.1084666666666666,open,open,open,open,0.011817283417874268,0.5358050371529366,0.45237767942918644,open,0.5358050371529366,open
rephrase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.01995,8,1,rephrase,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,3,ambiguous,False,False,True,0.75,0.0399,ambiguous,open,ambiguous,open,0.011817283417874268,0.5358050371529366,0.45237767942918644,open,0.5358050371529366,open
wanting,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,34,0.2656055555555556,7,1,wanting,2.643175687482654e-05,0.6562743313773061,0.2,3,0,7,2,open,False,False,True,0.8571428571428571,0.5312111111111112,open,open,open,open,0.04034192796581516,0.5358153843516061,0.42384268768257577,open,0.5358153843516061,open
insufficient,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0273599999999999,12,1,insufficient,3.671077343725909e-06,0.5343829898349378,0.0666666666666666,1,0,12,5,open,False,False,True,0.6666666666666666,0.0547199999999998,open,open,open,open,0.006102992957884462,0.5358167106132854,0.4580802964288276,open,0.5358167106132854,open
lately,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103,102,0.0970640776699029,6,1,lately,7.562419328075371e-05,0.6954166918442202,0.0666666666666666,1,0,6,2,open,False,False,True,0.8333333333333334,0.1941281553398058,open,open,open,open,0.13246120556435922,0.5358745839682373,0.3316642104674028,open,0.5358745839682373,open
exaggerate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.01574,10,0,exaggerated,3.671077343725909e-06,0.5343829898349378,0.0,0,0,10,5,ambiguous,False,False,True,0.6,-0.03148,ambiguous,open,ambiguous,open,0.006368787495352471,0.5358814039889054,0.45774980851573976,open,0.5358814039889054,open
recommends,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1486,10,1,recommends,3.671077343725909e-06,0.5343829898349378,0.0666666666666666,1,0,10,3,open,False,False,True,0.8,0.2972,open,open,open,open,0.018459853403024355,0.5359556894078847,0.4455844571890881,open,0.5359556894078847,open
attorney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.1865,8,1,attorney,7.342154687451817e-06,0.5871908758202614,0.0666666666666666,1,0,8,3,open,False,False,True,0.875,0.373,open,open,open,open,0.03333102132582311,0.5359709625838932,0.43069801609027974,open,0.5359709625838932,open
deliberate,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.16462,10,1,deliberate,3.671077343725909e-06,0.5343829898349378,0.0666666666666666,1,0,10,5,open,False,False,True,0.8,0.32924,open,open,open,open,0.01802944105696203,0.5359930493253404,0.4459775096176947,open,0.5359930493253404,open
waited,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,-0.082225,6,1,waited,1.7621171249884363e-05,0.6375399955160673,0.0666666666666666,1,0,6,3,open,False,False,True,1.0,-0.16445,open,open,open,open,0.011014254593844666,0.5360133441967941,0.45297240120935944,open,0.5360133441967941,open
optional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0.3236857142857143,8,1,optional,1.5418524843648817e-05,0.6308081703830098,0.0666666666666666,1,0,8,4,open,False,False,True,0.875,0.6473714285714286,open,open,open,open,0.04585423685992859,0.5360159332227363,0.41812982991733133,open,0.5360159332227363,open
dropping,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.2672857142857143,8,1,dropping,1.0279016562432543e-05,0.6083877907186052,0.2,3,0,8,2,open,False,False,True,0.875,0.5345714285714286,open,open,open,open,0.03323369542805499,0.5360258822797509,0.43074042229219,open,0.5360258822797509,open
minded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.6028249999999999,6,1,minded,1.1747447499922908e-05,0.6161216046825284,0.1333333333333333,2,0,6,2,open,False,False,True,0.8333333333333334,1.2056499999999999,open,open,open,open,0.01028344101212867,0.5361144812907633,0.4536020776971074,open,0.5361144812907633,open
popup,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,-0.40789,5,1,popup,7.342154687451817e-06,0.5871908758202614,0.0666666666666666,1,0,5,2,open,False,False,True,0.6,-0.81578,open,ambiguous,open,ambiguous,0.0030035222721941303,0.46085767493445323,0.5361388027933541,open,0.5361388027933541,open
gen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,0.311325,3,1,gen,2.0558033124865086e-05,0.644951443477734,0.0666666666666666,1,0,3,1,open,True,False,True,1.0,0.62265,open,ambiguous,open,ambiguous,0.14432151039663607,0.3195023484019691,0.5361761412013956,open,0.5361761412013956,open
something's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1961,11,0,somethings,3.671077343725909e-06,0.5343829898349378,0.0,0,0,11,3,ambiguous,False,True,False,0.9090909090909091,0.3922,ambiguous,open,ambiguous,open,0.022790275745661216,0.5363375406794613,0.4408721835748745,open,0.5363375406794613,open
canva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,-0.5718166666666668,5,0,cava,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,0.8,-1.1436333333333335,ambiguous,ambiguous,ambiguous,ambiguous,0.0026427757900009284,0.46086943862168245,0.5364877855883187,open,0.5364877855883187,open
overthinking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0017199999999999,12,1,overthinking,3.671077343725909e-06,0.5343829898349378,0.0,0,0,12,4,ambiguous,False,False,True,0.8333333333333334,-0.0034399999999998,ambiguous,open,ambiguous,open,0.006102992957884462,0.5365399971471502,0.4573570098949628,open,0.5365399971471502,open
peer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0.7731100000000001,4,1,peer,7.342154687451817e-06,0.5871908758202614,0.1333333333333333,2,0,4,2,open,True,False,True,0.75,1.5462200000000001,open,ambiguous,open,ambiguous,0.009276079761763876,0.45417707683359754,0.5365468434046398,open,0.5365468434046398,open
bare,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,22,0.3273769230769231,4,1,bare,1.9089602187374723e-05,0.6414349232056878,0.2,3,0,4,2,open,True,False,True,1.0,0.6547538461538462,open,ambiguous,open,ambiguous,0.0951910182679989,0.36821424768447625,0.5365947340475256,open,0.5365947340475256,open
underwhelming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.23468,13,1,underwhelming,3.671077343725909e-06,0.5343829898349378,0.0,0,0,13,4,ambiguous,False,False,True,0.8461538461538461,0.46936,ambiguous,open,ambiguous,open,0.018415585269500007,0.536693081229251,0.4448913335012462,open,0.536693081229251,open
earlier,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,103,100,0.2501941747572814,7,1,earlier,7.562419328075371e-05,0.6954166918442202,0.1333333333333333,2,0,7,4,open,False,False,True,0.7142857142857143,0.5003883495145628,open,open,open,open,0.13269841813477953,0.5368611459910245,0.3304404358741947,open,0.5368611459910245,open
midnight,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0.0564,8,1,midnight,4.405292812471091e-06,0.5496051325127768,0.1333333333333333,2,0,8,2,open,False,False,True,0.875,0.1128,open,open,open,open,0.011817283417874268,0.5369876826232021,0.4511950339589208,open,0.5369876826232021,open
compiled,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.6095142857142858,8,1,compiled,5.139508281216272e-06,0.5617012295157272,0.0666666666666666,1,0,8,3,open,False,False,True,1.0,1.2190285714285716,open,open,open,open,0.014636779673222244,0.536988387927146,0.44837483239963016,open,0.536988387927146,open
article,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0.4288125000000001,7,1,article,1.1747447499922908e-05,0.6161216046825284,0.1333333333333333,2,0,7,3,open,False,False,True,1.0,0.8576250000000002,open,open,open,open,0.04685727583372381,0.5370982971222854,0.4160444270439868,open,0.5370982971222854,open
analyzed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0733799999999999,8,1,analyzed,3.671077343725909e-06,0.5343829898349378,0.1333333333333333,2,0,8,3,open,False,False,True,0.875,-0.1467599999999998,open,open,open,open,0.011817283417874268,0.5371126006817876,0.4510701159003356,open,0.5371126006817876,open
contacts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.1485923076923077,8,1,contacts,9.54480109368736e-06,0.6039359308784116,0.0666666666666666,1,0,8,2,open,False,False,True,0.75,0.2971846153846154,open,open,open,open,0.02810588109618861,0.5371261511788714,0.43476796772493637,open,0.5371261511788714,open
yours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,40,0.52098,5,1,yours,2.9368618749807268e-05,0.6607625402758197,0.0666666666666666,0,1,5,2,ambiguous,False,False,True,1.0,1.04196,ambiguous,open,ambiguous,open,0.008778746998919208,0.5371359268100989,0.4540853261909825,open,0.5371359268100989,open
applies,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,-0.0306818181818181,7,1,applies,8.076370156197e-06,0.5934578873666095,0.0666666666666666,1,0,7,3,open,False,False,True,0.8571428571428571,-0.0613636363636362,open,open,open,open,0.015640673330225466,0.5371486486836454,0.447210677986126,open,0.5371486486836454,open
deliver,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,0.256025,7,1,deliver,2.9368618749807268e-05,0.6607625402758197,0.0666666666666666,1,0,7,3,open,False,False,True,0.8571428571428571,0.51205,open,open,open,open,0.038445345390707666,0.5372900373962094,0.42426461721308045,open,0.5372900373962094,open
summarise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.5870142857142858,9,0,summaries,5.139508281216272e-06,0.5617012295157272,0.0,0,0,9,4,ambiguous,False,False,True,0.7777777777777778,1.1740285714285716,ambiguous,open,ambiguous,open,0.005284297252667171,0.5374129782215166,0.4573027245258145,open,0.5374129782215166,open
accepted,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.1699692307692307,8,1,accepted,9.54480109368736e-06,0.6039359308784116,0.1333333333333333,2,0,8,3,open,False,False,True,0.75,0.3399384615384614,open,open,open,open,0.030988507087373253,0.5374754438289105,0.4315360490837123,open,0.5374754438289105,open
provision,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.1184333333333333,9,1,provision,4.405292812471091e-06,0.5496051325127768,0.1333333333333333,2,0,9,4,open,False,False,True,0.7777777777777778,0.2368666666666666,open,open,open,open,0.01678809681054316,0.5374793598791577,0.4457325433102963,open,0.5374793598791577,open
abruptly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,13,0.0892076923076923,8,1,abruptly,9.54480109368736e-06,0.6039359308784116,0.0666666666666666,1,0,8,2,open,False,False,True,1.0,0.1784153846153846,open,open,open,open,0.034563251957172525,0.5375706690923939,0.4278660789504302,open,0.5375706690923939,open
pushback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.6087166666666666,8,0,push back,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,2,ambiguous,False,False,True,1.0,1.2174333333333331,ambiguous,open,ambiguous,open,0.014591703626811114,0.5375758189132944,0.44783247745989335,open,0.5375758189132944,open
gamer,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.8335333333333335,5,1,gamer,4.405292812471091e-06,0.5496051325127768,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,1.667066666666667,open,ambiguous,open,ambiguous,0.004146570144500637,0.45811679419489243,0.5377366356606083,open,0.5377366356606083,open
alteration,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.2274999999999999,10,1,alteration,3.671077343725909e-06,0.5343829898349378,0.0666666666666666,1,0,10,5,open,False,False,True,0.8,0.4549999999999998,open,open,open,open,0.01895936162363514,0.5377671405163185,0.44327349786004344,open,0.5377671405163185,open
moderately,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.25778,10,1,moderately,3.671077343725909e-06,0.5343829898349378,0.0666666666666666,1,0,10,4,open,False,False,True,0.9,0.51556,open,open,open,open,0.016900597672579322,0.5378014456361089,0.44529795669130884,open,0.5378014456361089,open
markdown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.0909545454545454,8,1,markdown,8.076370156197e-06,0.5934578873666095,0.0666666666666666,1,0,8,2,open,False,False,True,1.0,0.1819090909090908,open,open,open,open,0.03363180137298682,0.5378530497931694,0.42851514883384045,open,0.5378530497931694,open
december,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.038625,8,1,december,5.873723749961453e-06,0.571637330557974,0.0666666666666666,1,0,8,3,open,False,False,True,0.75,-0.07725,open,open,open,open,0.011862359464285398,0.5378655994802499,0.4502720410554614,open,0.5378655994802499,open
convey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.5353615384615386,6,1,convey,9.54480109368736e-06,0.6039359308784116,0.0666666666666666,1,0,6,2,open,False,False,True,1.0,1.070723076923077,open,open,open,open,0.008504956675597803,0.5378748385662222,0.453620204758179,open,0.5378748385662222,open
notch,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0.6005333333333331,5,1,notch,3.303969609353318e-05,0.6656118611656676,0.1333333333333333,2,0,5,1,open,False,False,True,1.0,1.2010666666666663,open,open,open,open,0.00961116853966651,0.5379089194979945,0.45247991196233994,open,0.5379089194979945,open
affiliate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.5750714285714286,9,1,affiliate,5.139508281216272e-06,0.5617012295157272,0.1333333333333333,2,0,9,5,open,False,False,True,0.6666666666666666,1.1501428571428571,open,open,open,open,0.004806421465460671,0.5379349019208532,0.45725867661368447,open,0.5379349019208532,open
dismissive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.05752,10,1,dismissive,3.671077343725909e-06,0.5343829898349378,0.0666666666666666,1,0,10,4,open,False,False,True,0.6,-0.11504,open,open,open,open,0.006368787495352471,0.5379682358392391,0.45566297666540617,open,0.5379682358392391,open
purchases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.46948,9,1,purchases,3.671077343725909e-06,0.5343829898349378,0.0,0,0,9,3,ambiguous,False,False,True,0.8888888888888888,0.93896,ambiguous,open,ambiguous,open,0.028029792103436358,0.5380697795426165,0.4339004283539442,open,0.5380697795426165,open
headache,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.1922349999999999,8,1,headache,1.4684309374903634e-05,0.6282723810177272,0.0666666666666666,1,0,8,4,open,False,False,True,0.625,0.3844699999999998,open,open,open,open,0.037561064442763206,0.5381427707376732,0.42429616481956,open,0.5381427707376732,open
spellings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.0516166666666666,9,1,spellings,4.405292812471091e-06,0.5496051325127768,0.0,0,0,9,2,ambiguous,False,False,True,0.7777777777777778,-0.1032333333333332,ambiguous,open,ambiguous,open,0.005999763234148643,0.5382045683033925,0.45579566846245645,open,0.5382045683033925,open
launched,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.2137866666666666,8,1,launched,1.1013232031177723e-05,0.6124288945957818,0.0666666666666666,1,0,8,3,open,False,False,True,1.0,0.4275733333333332,open,open,open,open,0.03281753017766313,0.5382291396546668,0.42895333016766607,open,0.5382291396546668,open
fewer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0.5607588235294119,5,1,fewer,1.2481662968668089e-05,0.6195156162140293,0.0666666666666666,1,0,5,2,open,False,False,True,0.8,1.1215176470588237,open,ambiguous,open,ambiguous,0.006326115214874606,0.4553040077067317,0.5383698770783955,open,0.5383698770783955,open
compares,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.2772666666666666,8,1,compares,8.810585624942181e-06,0.5989937658314455,0.0666666666666666,1,0,8,3,open,False,False,True,1.0,0.5545333333333332,open,open,open,open,0.03356219286275153,0.5383708841134667,0.4280669230237776,open,0.5383708841134667,open
advises,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.7486499999999999,7,1,advises,4.405292812471091e-06,0.5496051325127768,0.0666666666666666,1,0,7,3,open,False,False,True,0.8571428571428571,1.4972999999999999,open,open,open,open,0.0075945567124179785,0.5384047415870616,0.45400070170051976,open,0.5384047415870616,open
copying,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,0.092674074074074,7,1,copying,1.9823817656119905e-05,0.6432363202993117,0.1333333333333333,2,0,7,2,open,False,False,True,1.0,0.185348148148148,open,open,open,open,0.04078213690642488,0.5385002827609677,0.4207175803326049,open,0.5385002827609677,open
relation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.48605,8,1,relation,5.873723749961453e-06,0.571637330557974,0.0666666666666666,1,0,8,4,open,False,False,True,1.0,0.9721,open,open,open,open,0.03221532391121511,0.5385598545346937,0.4292248215540878,open,0.5385598545346937,open
strangely,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0.05875,9,1,strangely,4.405292812471091e-06,0.5496051325127768,0.0666666666666666,1,0,9,2,open,False,False,True,1.0,0.1175,open,open,open,open,0.008696809155680192,0.5385791643742502,0.45272402647006693,open,0.5385791643742502,open
contained,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.2103857142857143,9,1,contained,5.139508281216272e-06,0.5617012295157272,0.1333333333333333,2,0,9,4,open,False,False,True,0.8888888888888888,0.4207714285714286,open,open,open,open,0.017332681077565075,0.5386082997389485,0.44405901918348284,open,0.5386082997389485,open
amharic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.7339166666666666,7,1,amharic,4.405292812471091e-06,0.5496051325127768,0.1333333333333333,2,0,7,3,open,False,False,True,0.8571428571428571,1.467833333333333,open,open,open,open,0.0077004173527413546,0.5387964584619868,0.4535031241852712,open,0.5387964584619868,open
