word,pos,source_base
screw up,verb,screw up
screwed,verb,screw
screwing,verb,screw
screws,verb,screw
scribble,verb,scribble
scribbled,verb,scribble
scribbles,verb,scribble
scribbling,verb,scribble
scribe,verb,scribe
scribed,verb,scribe
scribes,verb,scribe
scribing,verb,scribe
scried,verb,scry
scries,verb,scry
scrimmage,verb,scrimmage
scrimmaged,verb,scrimmage
scrimmages,verb,scrimmage
scrimmaging,verb,scrimmage
scrimp,verb,scrimp
scrimped,verb,scrimp
scrimping,verb,scrimp
scrimps,verb,scrimp
scrimshank,verb,scrimshank
scrimshanked,verb,scrimshank
scrimshanking,verb,scrimshank
scrimshanks,verb,scrimshank
script,verb,script
scripted,verb,script
scripting,verb,script
scripts,verb,script
scroll,verb,scroll
scrolled,verb,scroll
scrolling,verb,scroll
scrolls,verb,scroll
scrounge,verb,scrounge
scrounged,verb,scrounge
scrounges,verb,scrounge
scrounging,verb,scrounge
scrub,verb,scrub
scrubbed,verb,scrub
scrubbing,verb,scrub
scrubs,verb,scrub
scruple,verb,scruple
scrupled,verb,scruple
scruples,verb,scruple
scrupling,verb,scruple
scry,verb,scry
scrying,verb,scry
scud,verb,scud
scudded,verb,scud
scudding,verb,scud
scuds,verb,scud
scuff,verb,scuff
scuffed,verb,scuff
scuffing,verb,scuff
scuffle,verb,scuffle
scuffled,verb,scuffle
scuffles,verb,scuffle
scuffling,verb,scuffle
scuffs,verb,scuff
scull,verb,scull
sculled,verb,scull
sculling,verb,scull
sculls,verb,scull
sculpt,verb,sculpt
sculpted,verb,sculpt
sculpting,verb,sculpt
sculpts,verb,sculpt
scum,verb,scum
scummed,verb,scum
scumming,verb,scum
scums,verb,scum
scurried,verb,scurry
scurries,verb,scurry
scurry,verb,scurry
scurrying,verb,scurry
scythe,verb,scythe
scythed,verb,scythe
scythes,verb,scythe
scything,verb,scythe
seal,verb,seal
sealed,verb,seal
sealing,verb,seal
seals,verb,seal
seam,verb,seam
seamed,verb,seam
seaming,verb,seam
seams,verb,seam
sear,verb,sear
search,verb,search
searched,verb,search
searches,verb,search
searching,verb,search
seared,verb,sear
searing,verb,sear
sears,verb,sear
season,verb,season
seasonned,verb,season
seasonning,verb,season
seasons,verb,season
seat,verb,seat
seated,verb,seat
seating,verb,seat
seats,verb,seat
secede,verb,secede
seceded,verb,secede
secedes,verb,secede
seceding,verb,secede
seclude,verb,seclude
secluded,verb,seclude
secludes,verb,seclude
secluding,verb,seclude
second,verb,second
second-guess,verb,second-guess
seconded,verb,second
seconding,verb,second
seconds,verb,second
secrete,verb,secrete
secreted,verb,secrete
secretes,verb,secrete
secreting,verb,secrete
sectionalize,verb,sectionalize
sectionalized,verb,sectionalize
sectionalizes,verb,sectionalize
sectionalizing,verb,sectionalize
secularize,verb,secularize
secularized,verb,secularize
secularizes,verb,secularize
secularizing,verb,secularize
secure,verb,secure
secured,verb,secure
secures,verb,secure
securing,verb,secure
sedate,verb,sedate
sedated,verb,sedate
sedates,verb,sedate
sedating,verb,sedate
sediment,verb,sediment
sedimented,verb,sediment
sedimenting,verb,sediment
sediments,verb,sediment
seduce,verb,seduce
seduced,verb,seduce
seduces,verb,seduce
seducing,verb,seduce
see,verb,see
see double,verb,see double
see eye to eye,verb,see eye to eye
see through,verb,see through
seed,verb,seed
seeded,verb,seed
seeding,verb,seed
seeds,verb,seed
seeing,verb,see
seek,verb,seek
seek out,verb,seek out
seeked,verb,seek
seeking,verb,seek
seeks,verb,seek
seel,verb,seel
seeled,verb,seel
seeling,verb,seel
seels,verb,seel
seem,verb,seem
seemed,verb,seem
seeming,verb,seem
seems,verb,seem
seen,verb,seen
seened,verb,seen
seening,verb,seen
seens,verb,seen
seep,verb,seep
seeped,verb,seep
seeping,verb,seep
seeps,verb,seep
sees,verb,see
seesaw,verb,seesaw
seesawed,verb,seesaw
seesawing,verb,seesaw
seesaws,verb,seesaw
seethe,verb,seethe
seethed,verb,seethe
seethes,verb,seethe
seething,verb,seethe
segment,verb,segment
segmented,verb,segment
segmenting,verb,segment
segments,verb,segment
segregate,verb,segregate
segregated,verb,segregate
segregates,verb,segregate
segregating,verb,segregate
segue,verb,segue
segued,verb,segue
segues,verb,segue
seguing,verb,segue
seine,verb,seine
seined,verb,seine
seines,verb,seine
seining,verb,seine
seize,verb,seize
seized,verb,seize
seizes,verb,seize
seizing,verb,seize
self-destruct,verb,self-destruct
sell,verb,sell
sell off,verb,sell off
sell out,verb,sell out
sell short,verb,sell short
selled,verb,sell
selling,verb,sell
sells,verb,sell
semaphore,verb,semaphore
semaphored,verb,semaphore
semaphores,verb,semaphore
semaphoring,verb,semaphore
semi-automatize,verb,semi-automatize
send,verb,send
send a message,verb,send a message
send around,verb,send around
send down,verb,send down
send in,verb,send in
sended,verb,send
sending,verb,send
sends,verb,send
senesce,verb,senesce
senesced,verb,senesce
senesces,verb,senesce
senescing,verb,senesce
sense,verb,sense
sensed,verb,sense
senses,verb,sense
sensing,verb,sense
sensitize,verb,sensitize
sensitized,verb,sensitize
sensitizes,verb,sensitize
sensitizing,verb,sensitize
sensualize,verb,sensualize
sensualized,verb,sensualize
sensualizes,verb,sensualize
sensualizing,verb,sensualize
sent,verb,sent
sented,verb,sent
sentence,verb,sentence
sentenced,verb,sentence
sentences,verb,sentence
sentencing,verb,sentence
sentimentalise,verb,sentimentalise
sentimentalised,verb,sentimentalise
sentimentalises,verb,sentimentalise
sentimentalising,verb,sentimentalise
sentimentalize,verb,sentimentalize
sentimentalized,verb,sentimentalize
sentimentalizes,verb,sentimentalize
sentimentalizing,verb,sentimentalize
senting,verb,sent
sents,verb,sent
separate,verb,separate
separated,verb,separate
separates,verb,separate
separating,verb,separate
sequence,verb,sequence
sequenced,verb,sequence
sequences,verb,sequence
sequencing,verb,sequence
sequester,verb,sequester
sequesterred,verb,sequester
sequesterring,verb,sequester
sequesters,verb,sequester
serenade,verb,serenade
serenaded,verb,serenade
serenades,verb,serenade
serenading,verb,serenade
serialize,verb,serialize
serialized,verb,serialize
serializes,verb,serialize
serializing,verb,serialize
sermonize,verb,sermonize
sermonized,verb,sermonize
sermonizes,verb,sermonize
sermonizing,verb,sermonize
serrate,verb,serrate
serrated,verb,serrate
serrates,verb,serrate
serrating,verb,serrate
serve,verb,serve
served,verb,serve
serves,verb,serve
service,verb,service
serviced,verb,service
services,verb,service
servicing,verb,service
serving,verb,serve
set,verb,set
set ablaze,verb,set ablaze
set about,verb,set about
set back,verb,set back
set down,verb,set down
set forth,verb,set forth
set in,verb,set in
set off,verb,set off
set to music,verb,set to music
set up,verb,set up
sets,verb,set
setted,verb,set
setting,verb,set
settle,verb,settle
settled,verb,settle
settles,verb,settle
settling,verb,settle
sever,verb,sever
severalize,verb,severalize
severalized,verb,severalize
severalizes,verb,severalize
severalizing,verb,severalize
severred,verb,sever
severring,verb,sever
severs,verb,sever
sew,verb,sew
sewed,verb,sew
sewedded,verb,sewed
sewedding,verb,sewed
seweds,verb,sewed
sewing,verb,sew
sewn,verb,sewn
sewned,verb,sewn
sewning,verb,sewn
sewns,verb,sewn
sews,verb,sew
sex,verb,sex
sexed,verb,sex
sexes,verb,sex
sexing,verb,sex
sexualize,verb,sexualize
sexualized,verb,sexualize
sexualizes,verb,sexualize
sexualizing,verb,sexualize
shade,verb,shade
shaded,verb,shade
shades,verb,shade
shading,verb,shade
shadow,verb,shadow
shadowbox,verb,shadowbox
shadowboxed,verb,shadowbox
shadowboxes,verb,shadowbox
shadowboxing,verb,shadowbox
shadowed,verb,shadow
shadowing,verb,shadow
shadows,verb,shadow
shaft,verb,shaft
shafted,verb,shaft
shafting,verb,shaft
shafts,verb,shaft
shag,verb,shag
shagged,verb,shag
shagging,verb,shag
shags,verb,shag
shake,verb,shake
shake hands,verb,shake hands
shaked,verb,shake
shaken,verb,shaken
shakenned,verb,shaken
shakenning,verb,shaken
shakens,verb,shaken
shakes,verb,shake
shaking,verb,shake
shallow,verb,shallow
shallowed,verb,shallow
shallowing,verb,shallow
shallows,verb,shallow
shamanize,verb,shamanize
shamanized,verb,shamanize
shamanizes,verb,shamanize
shamanizing,verb,shamanize
shame,verb,shame
shamed,verb,shame
shames,verb,shame
shaming,verb,shame
shampoo,verb,shampoo
shampooed,verb,shampoo
shampooes,verb,shampoo
shampooing,verb,shampoo
shanghai,verb,shanghai
shanghaied,verb,shanghai
shanghaiing,verb,shanghai
shanghais,verb,shanghai
shank,verb,shank
shanked,verb,shank
shanking,verb,shank
shanks,verb,shank
shape,verb,shape
shaped,verb,shape
shapes,verb,shape
shaping,verb,shape
share,verb,share
shared,verb,share
shares,verb,share
sharing,verb,share
shark,verb,shark
sharked,verb,shark
sharking,verb,shark
sharks,verb,shark
sharpen,verb,sharpen
sharpenned,verb,sharpen
sharpenning,verb,sharpen
sharpens,verb,sharpen
sharpshoot,verb,sharpshoot
sharpshooted,verb,sharpshoot
sharpshooting,verb,sharpshoot
sharpshoots,verb,sharpshoot
shatter,verb,shatter
shatterred,verb,shatter
shatterring,verb,shatter
shatters,verb,shatter
shave,verb,shave
shaved,verb,shave
shavedded,verb,shaved
shavedding,verb,shaved
shaveds,verb,shaved
shaven,verb,shaven
shavenned,verb,shaven
shavenning,verb,shaven
shavens,verb,shaven
shaves,verb,shave
shaving,verb,shave
shear,verb,shear
sheared,verb,shear
shearing,verb,shear
shears,verb,shear
sheathe,verb,sheathe
sheathed,verb,sheathe
sheathes,verb,sheathe
sheathing,verb,sheathe
shed,verb,shed
shed blood,verb,shed blood
shedded,verb,shed
shedding,verb,shed
sheds,verb,shed
sheer,verb,sheer
sheered,verb,sheer
sheering,verb,sheer
sheers,verb,sheer
sheet,verb,sheet
sheeted,verb,sheet
sheeting,verb,sheet
sheets,verb,sheet
shell,verb,shell
shell stitch,verb,shell stitch
shellac,verb,shellac
shellacced,verb,shellac
shellaccing,verb,shellac
shellacs,verb,shellac
shelled,verb,shell
shelling,verb,shell
shells,verb,shell
shelter,verb,shelter
shelterred,verb,shelter
shelterring,verb,shelter
shelters,verb,shelter
shelve,verb,shelve
shelved,verb,shelve
shelves,verb,shelve
shelving,verb,shelve
shepherd,verb,shepherd
shepherded,verb,shepherd
shepherding,verb,shepherd
shepherds,verb,shepherd
shied,verb,shy
shield,verb,shield
shielded,verb,shield
shielding,verb,shield
shields,verb,shield
shies,verb,shy
shift,verb,shift
shifted,verb,shift
shifting,verb,shift
shifts,verb,shift
shill,verb,shill
shilled,verb,shill
shilling,verb,shill
shills,verb,shill
shillyshallied,verb,shillyshally
shillyshallies,verb,shillyshally
shillyshally,verb,shillyshally
shillyshallying,verb,shillyshally
shimmer,verb,shimmer
shimmerred,verb,shimmer
shimmerring,verb,shimmer
shimmers,verb,shimmer
shimmied,verb,shimmy
shimmies,verb,shimmy
shimmy,verb,shimmy
shimmying,verb,shimmy
shine,verb,shine
shine at,verb,shine at
shined,verb,shine
shines,verb,shine
shingle,verb,shingle
shingled,verb,shingle
shingles,verb,shingle
shingling,verb,shingle
shining,verb,shine
ship,verb,ship
shipped,verb,ship
shipping,verb,ship
ships,verb,ship
shipwreck,verb,shipwreck
shipwrecked,verb,shipwreck
shipwrecking,verb,shipwreck
shipwrecks,verb,shipwreck
shirk,verb,shirk
shirked,verb,shirk
shirking,verb,shirk
shirks,verb,shirk
shirr,verb,shirr
shirred,verb,shirr
shirring,verb,shirr
shirrs,verb,shirr
shirt,verb,shirt
shirted,verb,shirt
shirting,verb,shirt
shirts,verb,shirt
shiver,verb,shiver
shiverred,verb,shiver
shiverring,verb,shiver
shivers,verb,shiver
shlep,verb,shlep
shlepped,verb,shlep
shlepping,verb,shlep
shleps,verb,shlep
shmooze,verb,shmooze
shmoozed,verb,shmooze
shmoozes,verb,shmooze
shmoozing,verb,shmooze
shock,verb,shock
shocked,verb,shock
shocking,verb,shock
shocks,verb,shock
shod,verb,shod
shodded,verb,shod
shodding,verb,shod
shods,verb,shod
shoe,verb,shoe
shoed,verb,shoe
shoeded,verb,shoed
shoeding,verb,shoed
shoeds,verb,shoed
shoehorn,verb,shoehorn
shoehorned,verb,shoehorn
shoehorning,verb,shoehorn
shoehorns,verb,shoehorn
shoes,verb,shoe
shoing,verb,shoe
shone,verb,shone
shoned,verb,shone
shones,verb,shone
shoning,verb,shone
shoo off,verb,shoo off
shook,verb,shook
shooked,verb,shook
shooking,verb,shook
shooks,verb,shook
shoot,verb,shoot
shoot craps,verb,shoot craps
shoot up,verb,shoot up
shooted,verb,shoot
shooting,verb,shoot
shoots,verb,shoot
shop,verb,shop
shoplift,verb,shoplift
shoplifted,verb,shoplift
shoplifting,verb,shoplift
shoplifts,verb,shoplift
shopped,verb,shop
shopping,verb,shop
shops,verb,shop
shore,verb,shore
shored,verb,shore
shores,verb,shore
shoring,verb,shore
shorn,verb,shorn
shorned,verb,shorn
shorning,verb,shorn
shorns,verb,shorn
short-change,verb,short-change
short-circuit,verb,short-circuit
shorten,verb,shorten
shortenned,verb,shorten
shortenning,verb,shorten
shortens,verb,shorten
shortlist,verb,shortlist
shortlisted,verb,shortlist
shortlisting,verb,shortlist
shortlists,verb,shortlist
shot,verb,shot
shots,verb,shot
shotted,verb,shot
shotting,verb,shot
shoulder,verb,shoulder
shoulder in,verb,shoulder in
shoulderred,verb,shoulder
shoulderring,verb,shoulder
shoulders,verb,shoulder
shout,verb,shout
shout down,verb,shout down
shouted,verb,shout
shouting,verb,shout
shouts,verb,shout
shove,verb,shove
shove off,verb,shove off
shoved,verb,shove
shovel,verb,shovel
shovelled,verb,shovel
shovelling,verb,shovel
shovels,verb,shovel
shoves,verb,shove
shoving,verb,shove
show,verb,show
show the door,verb,show the door
showed,verb,show
showedded,verb,showed
showedding,verb,showed
showeds,verb,showed
shower,verb,shower
showerred,verb,shower
showerring,verb,shower
showers,verb,shower
showing,verb,show
shown,verb,shown
showned,verb,shown
showning,verb,shown
showns,verb,shown
shows,verb,show
shrank,verb,shrank
shranked,verb,shrank
shranking,verb,shrank
shranks,verb,shrank
shred,verb,shred
shredded,verb,shred
shredding,verb,shred
shreds,verb,shred
shriek,verb,shriek
shrieked,verb,shriek
shrieking,verb,shriek
shrieks,verb,shriek
shrimp,verb,shrimp
shrimped,verb,shrimp
shrimping,verb,shrimp
shrimps,verb,shrimp
shrink,verb,shrink
shrink back,verb,shrink back
shrinked,verb,shrink
shrinking,verb,shrink
shrinks,verb,shrink
shrinkwrap,verb,shrinkwrap
shrinkwrapped,verb,shrinkwrap
shrinkwrapping,verb,shrinkwrap
shrinkwraps,verb,shrinkwrap
shrive,verb,shrive
shrived,verb,shrive
shrivel,verb,shrivel
shrivelled,verb,shrivel
shrivelling,verb,shrivel
shrivels,verb,shrivel
shrives,verb,shrive
shriving,verb,shrive
shroud,verb,shroud
shrouded,verb,shroud
shrouding,verb,shroud
shrouds,verb,shroud
shrug,verb,shrug
shrug off,verb,shrug off
shrugged,verb,shrug
shrugging,verb,shrug
shrugs,verb,shrug
shrunk,verb,shrunk
shrunked,verb,shrunk
shrunking,verb,shrunk
shrunks,verb,shrunk
shuck,verb,shuck
shucked,verb,shuck
shucking,verb,shuck
shucks,verb,shuck
shudder,verb,shudder
shudderred,verb,shudder
shudderring,verb,shudder
shudders,verb,shudder
shuffle,verb,shuffle
shuffled,verb,shuffle
shuffles,verb,shuffle
shuffling,verb,shuffle
shun,verb,shun
shunned,verb,shun
shunning,verb,shun
shuns,verb,shun
shunt,verb,shunt
shunted,verb,shunt
shunting,verb,shunt
shunts,verb,shunt
shush,verb,shush
shushed,verb,shush
shushes,verb,shush
shushing,verb,shush
shut,verb,shut
shut off,verb,shut off
shuts,verb,shut
shutted,verb,shut
shutter,verb,shutter
shutterred,verb,shutter
shutterring,verb,shutter
shutters,verb,shutter
shutting,verb,shut
shuttle,verb,shuttle
shuttlecock,verb,shuttlecock
shuttlecocked,verb,shuttlecock
shuttlecocking,verb,shuttlecock
shuttlecocks,verb,shuttlecock
shuttled,verb,shuttle
shuttles,verb,shuttle
shuttling,verb,shuttle
shy,verb,shy
shy away from,verb,shy away from
shying,verb,shy
sibilate,verb,sibilate
sibilated,verb,sibilate
sibilates,verb,sibilate
sibilating,verb,sibilate
sic,verb,sic
sicced,verb,sic
siccing,verb,sic
sicken,verb,sicken
sickenned,verb,sicken
sickenning,verb,sicken
sickens,verb,sicken
sics,verb,sic
side,verb,side
side-slip,verb,side-slip
sided,verb,side
sideline,verb,sideline
sidelined,verb,sideline
sidelines,verb,sideline
sidelining,verb,sideline
sides,verb,side
sideswipe,verb,sideswipe
sideswiped,verb,sideswipe
sideswipes,verb,sideswipe
sideswiping,verb,sideswipe
sidetrack,verb,sidetrack
sidetracked,verb,sidetrack
sidetracking,verb,sidetrack
sidetracks,verb,sidetrack
siding,verb,side
sidle,verb,sidle
sidled,verb,sidle
sidles,verb,sidle
sidling,verb,sidle
sieve,verb,sieve
sieve out,verb,sieve out
sieved,verb,sieve
sieves,verb,sieve
sieving,verb,sieve
sift,verb,sift
sifted,verb,sift
sifting,verb,sift
sifts,verb,sift
sigh,verb,sigh
sighed,verb,sigh
sighing,verb,sigh
sighs,verb,sigh
sight,verb,sight
sighted,verb,sight
sighting,verb,sight
sightread,verb,sightread
sightreaded,verb,sightread
sightreading,verb,sightread
sightreads,verb,sightread
sights,verb,sight
sightsee,verb,sightsee
sightseed,verb,sightsee
sightsees,verb,sightsee
sightseing,verb,sightsee
sightsing,verb,sightsing
sightsinged,verb,sightsing
sightsinging,verb,sightsing
sightsings,verb,sightsing
sign,verb,sign
sign away,verb,sign away
sign off,verb,sign off
sign up,verb,sign up
signalize,verb,signalize
signalized,verb,signalize
signalizes,verb,signalize
signalizing,verb,signalize
signed,verb,sign
signified,verb,signify
signifies,verb,signify
signify,verb,signify
signifying,verb,signify
signing,verb,sign
signpost,verb,signpost
signposted,verb,signpost
signposting,verb,signpost
signposts,verb,signpost
signs,verb,sign
silence,verb,silence
silenced,verb,silence
silences,verb,silence
silencing,verb,silence
silhouette,verb,silhouette
silhouetted,verb,silhouette
silhouettes,verb,silhouette
silhouetting,verb,silhouette
silkscreen,verb,silkscreen
silkscreened,verb,silkscreen
silkscreening,verb,silkscreen
silkscreens,verb,silkscreen
silt up,verb,silt up
silver,verb,silver
silverplate,verb,silverplate
silverplated,verb,silverplate
silverplates,verb,silverplate
silverplating,verb,silverplate
silverred,verb,silver
silverring,verb,silver
silvers,verb,silver
simmer,verb,simmer
simmerred,verb,simmer
simmerring,verb,simmer
simmers,verb,simmer
simonize,verb,simonize
simonized,verb,simonize
simonizes,verb,simonize
simonizing,verb,simonize
simplified,verb,simplify
simplifies,verb,simplify
